"ACItf";"BI";"TE";"ESM";"NDSI";"P";"M";"NP";"MID";"BNF";"MD";"FM";"SF";"RMS";"CF";"ADIm1";"ADIm2";"ADIm3";"ADIm5";"ADIm6";"ADIm7";"ADIm8";"ADIm9";"ADIm10";"ADIm11"
-0,215432673249086;0,369354703843622;0,327043905501366;0,718285195716038;-0,81592058007112;-0,497708480672317;0,44755703387389;0,434218513012692;0,736380068487632;-0,688497824423286;1;0,244696113627066;-0,174352498765602;0,445149301575901;-0,5058927604186;0,649564372479773;0,633636081258431;0,389885101937257;-0,157933144933476;-0,212167010519703;-0,19661009723117;0,135207056081356;0,711127581728174;0,611244409541704;0,540031837506509
-0,934254786832461;-0,180787051154059;0,624561733588123;0,209617084145487;-0,118845256100195;-0,363231083952483;0,567813080976412;-0,26253887535886;0,368832693253126;-0,603664418134716;0,244696113627066;1;0,552859370714029;0,57021362464745;-0,683339297909758;0,650119045789215;0,665211338776206;0,631787670032609;0,230036231156986;0,521583029258075;0,638601134843832;0,513188243701394;0,445417055841016;0,512295585465712;0,497591207696042
-0,587345266724612;-0,353096797928216;0,579581395649115;-0,109359987351201;0,263424523509942;-0,150629265591568;0,235360868939724;-0,366317506336736;0,065263882027931;-0,336862184325813;-0,174352498765602;0,552859370714029;1;0,229704477317852;-0,511701096299983;0,403583317119806;0,358854364325778;0,447748162131802;0,265501757277009;0,650378827421191;0,691644353064054;0,638521846232094;0,21417465563927;0,298111616676261;0,365625805108108
-0,561997394580462;0,270337191497285;0,783296775394825;0,291646050077168;-0,0539770285347125;-0,18642827025692;0,999773683538271;-0,00725980740813546;0,566477811710281;-0,608156138403806;0,445149301575901;0,57021362464745;0,229704477317852;1;-0,560187453729791;0,63495876689033;0,555924107216291;0,216403950904422;-0,170611035100295;0,361934676578333;0,227082604535966;-0,0018425335803965;0,434668810888824;0,563299304260075;0,502241792350013
0,636596240219894;0,139060783411688;-0,788639415601709;-0,287299414375134;0,349273687321674;0,622431827695148;-0,564465746242864;-0,13391378581636;-0,519318893544183;0,862780908536911;-0,5058927604186;-0,683339297909758;-0,511701096299983;-0,560187453729791;1;-0,753155841247788;-0,711017126682655;-0,697041179266321;-0,0546575800344166;-0,356851137966966;-0,444511493945956;-0,522101749746606;-0,520014355275521;-0,537121098009336;-0,605356564712013
-0,667384671945997;0,224822833183391;0,695428598497101;0,578441875841721;-0,376695510035316;-0,405090408306586;0,641876303004655;0,0805374244972548;0,744262712396161;-0,756707593697621;0,649564372479773;0,650119045789215;0,403583317119806;0,63495876689033;-0,753155841247788;1;0,92406968265046;0,670962064109189;0,10700553730716;0,430757724127879;0,415427947358954;0,412616994620066;0,757525780719153;0,808661947233044;0,819790388619252
-0,701472842764951;0,0788970711535183;0,642725989564716;0,571335998487959;-0,416305060849737;-0,478597378604023;0,562750682590981;0,0840242518162606;0,651030239831179;-0,732638900154825;0,633636081258431;0,665211338776206;0,358854364325778;0,555924107216291;-0,711017126682655;0,92406968265046;1;0,781311121107557;0,252376177098785;0,436035562333421;0,45172217431407;0,405219695590348;0,713727766275629;0,739127353096173;0,761493395779396
-0,646066000627671;-0,327911451509204;0,539852818614138;0,276370729423643;-0,380961399187431;-0,6844845372129;0,221525837815709;0,110190570809416;0,375613029108228;-0,699578257308751;0,389885101937257;0,631787670032609;0,447748162131802;0,216403950904422;-0,697041179266321;0,670962064109189;0,781311121107557;1;0,445130540030491;0,376822931575546;0,560955820596686;0,569044391173482;0,427881961775072;0,400272623869346;0,508654349527293
-0,352813146812842;-0,31107990618884;0,0291215432571326;-0,000367390554490494;0,0480349483643373;0,00323554357475128;-0,163162455073162;-0,34285804518401;-0,249187632537626;0,0830366461166765;-0,157933144933476;0,230036231156986;0,265501757277009;-0,170611035100295;-0,0546575800344166;0,10700553730716;0,252376177098785;0,445130540030491;1;0,55542744432758;0,554478774800885;0,427096553593396;0,0700944127880572;0,0442123349592982;0,0949153207378863
-0,622205480924141;-0,190090579609551;0,463822627861366;-0,00729118716531231;0,346816759285854;0,107634303402675;0,369124198588835;-0,511235018915289;0,0232892834872051;-0,0961748448534628;-0,212167010519703;0,521583029258075;0,650378827421191;0,361934676578333;-0,356851137966966;0,430757724127879;0,436035562333421;0,376822931575546;0,55542744432758;1;0,785494935634644;0,384837146295867;0,21093172434505;0,362345717769802;0,383428890704733
-0,730261860284952;-0,402812086014753;0,507534694226695;0,0166766591300901;0,23970788971337;-0,0901852751733076;0,232680730287006;-0,512550052838226;0,0269680387314626;-0,252407211408977;-0,19661009723117;0,638601134843832;0,691644353064054;0,227082604535966;-0,444511493945956;0,415427947358954;0,45172217431407;0,560955820596686;0,554478774800885;0,785494935634644;1;0,604435910968066;0,243883437401474;0,341570323062294;0,407610131054318
-0,605169276195141;-0,251236268208413;0,289225964207724;0,295502201324392;-0,192841214738537;-0,351555785202296;-0,000652344465771005;-0,304519812204774;0,277281388971972;-0,397009392739947;0,135207056081356;0,513188243701394;0,638521846232094;-0,0018425335803965;-0,522101749746606;0,412616994620066;0,405219695590348;0,569044391173482;0,427096553593396;0,384837146295867;0,604435910968066;1;0,566628628380172;0,492889173213757;0,508762471638785
-0,526834647671977;0,336759425629382;0,343982263556083;0,851342793788356;-0,527919549110397;-0,268026714935057;0,437346535696798;-0,136655607071966;0,730974437519069;-0,544950043604564;0,711127581728174;0,445417055841016;0,21417465563927;0,434668810888824;-0,520014355275521;0,757525780719153;0,713727766275629;0,427881961775072;0,0700944127880572;0,21093172434505;0,243883437401474;0,566628628380172;1;0,954066237516118;0,823590790248313
-0,603341323074837;0,340561500182679;0,451987529567183;0,827488056149117;-0,360371601959175;-0,17606666968508;0,566943528669192;-0,225700856085235;0,738810645966924;-0,524426267589683;0,611244409541704;0,512295585465712;0,298111616676261;0,563299304260075;-0,537121098009336;0,808661947233044;0,739127353096173;0,400272623869346;0,0442123349592982;0,362345717769802;0,341570323062294;0,492889173213757;0,954066237516118;1;0,900149732210737
-0,644729362442399;0,200188294311792;0,539630882051365;0,795219088696222;-0,362751678589868;-0,354908509369575;0,506813241505535;-0,0384258710360779;0,80256825861027;-0,610811269538098;0,540031837506509;0,497591207696042;0,365625805108108;0,502241792350013;-0,605356564712013;0,819790388619252;0,761493395779396;0,508654349527293;0,0949153207378863;0,383428890704733;0,407610131054318;0,508762471638785;0,823590790248313;0,900149732210737;1
